"Route 330 Inbound  S 2129472534 9","0","598","Wegmans Plaza Park-n-Ride","East Genesee St. & Jamesville Rd.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.030619,-76.051038&daddr=43.035234,-76.067665"
"Route 30 Inbound  S 982700485 6","1","697","Archibold Theater Irving Ave.","Downtown Fayette & Salina Sts.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046492,-76.137756&daddr=43.04869,-76.152224"
"Route 30 Inbound  S 982700485 6","2","698","Downtown Fayette & Salina Sts.","Fairmont Fair","http://maps.google.com/maps?f=d&source=s_d&saddr=43.04869,-76.152224&daddr=43.047035,-76.238798"
"Route 30 Inbound  S 982700485 6","3","699","Fairmont Fair","Camilius Commons","http://maps.google.com/maps?f=d&source=s_d&saddr=43.047035,-76.238798&daddr=43.038943,-76.309099"
"Route 530 Inbound  S 492700468 26","0","700","Shoppingtown Mall","East Genesee St. & Jamesville Rd.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.042905,-76.064111&daddr=43.035234,-76.067665"
"Route 530 Inbound  S 492700468 26","1","701","East Genesee St. & Jamesville Rd.","Genesee St. & Wescott St.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.035234,-76.067665&daddr=43.045537,-76.119676"
"Route 530 Inbound  S 492700468 26","2","702","Genesee St. & Wescott St.","Westcott St. & Euclid Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.045537,-76.119676&daddr=43.036818,-76.118941"
"Route 530 Inbound  S 492700468 26","3","703","Westcott St. & Euclid Ave.","Bird Library University Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.036818,-76.118941&daddr=43.039392,-76.133207"
"Route 530 Inbound  S 492700468 26","4","704","Bird Library University Place","Archibold Theater Irving Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.039392,-76.133207&daddr=43.046492,-76.137756"
"Route 530 Inbound  S 492700468 26","5","705","Archibold Theater Irving Ave.","Downtown Fayette & Salina Sts.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046492,-76.137756&daddr=43.04869,-76.152224"
"Route 530 Inbound  S 492700468 26","6","706","Downtown Fayette & Salina Sts.","Fairmont Fair","http://maps.google.com/maps?f=d&source=s_d&saddr=43.04869,-76.152224&daddr=43.047035,-76.238798"
"Route 530 Inbound  S 492700468 26","7","707","Fairmont Fair","Camilius Commons","http://maps.google.com/maps?f=d&source=s_d&saddr=43.047035,-76.238798&daddr=43.038943,-76.309099"
"Route 530 Inbound  S 492700468 27","0","708","Shoppingtown Mall","East Genesee St. & Jamesville Rd.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.042905,-76.064111&daddr=43.035234,-76.067665"
"Route 530 Inbound  S 492700468 27","1","709","East Genesee St. & Jamesville Rd.","Genesee St. & Wescott St.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.035234,-76.067665&daddr=43.045537,-76.119676"
"Route 530 Inbound  S 492700468 27","2","710","Genesee St. & Wescott St.","Westcott St. & Euclid Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.045537,-76.119676&daddr=43.036818,-76.118941"
"Route 530 Inbound  S 492700468 27","3","711","Westcott St. & Euclid Ave.","Bird Library University Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.036818,-76.118941&daddr=43.039392,-76.133207"
"Route 530 Inbound  S 492700468 27","4","712","Bird Library University Place","Archibold Theater Irving Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.039392,-76.133207&daddr=43.046492,-76.137756"
"Route 530 Inbound  S 492700468 27","5","713","Archibold Theater Irving Ave.","Downtown Fayette & Salina Sts.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046492,-76.137756&daddr=43.04869,-76.152224"
"Route 530 Inbound  S 492700468 27","6","714","Downtown Fayette & Salina Sts.","Fairmont Fair","http://maps.google.com/maps?f=d&source=s_d&saddr=43.04869,-76.152224&daddr=43.047035,-76.238798"
"Route 530 Inbound  S 492700468 27","7","715","Fairmont Fair","Camilius Commons","http://maps.google.com/maps?f=d&source=s_d&saddr=43.047035,-76.238798&daddr=43.038943,-76.309099"
"Route 230 Inbound  S 988625989 3","0","716","Menorah Park","Genesee St. & Wescott St.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.038365,-76.078724&daddr=43.045537,-76.119676"
"Route 230 Inbound  S 988625989 3","1","717","Genesee St. & Wescott St.","Westcott St. & Euclid Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.045537,-76.119676&daddr=43.036818,-76.118941"
"Route 230 Inbound  S 988625989 3","2","718","Westcott St. & Euclid Ave.","Bird Library University Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.036818,-76.118941&daddr=43.039392,-76.133207"
"Route 230 Inbound  S 988625989 3","3","719","Bird Library University Place","Archibold Theater Irving Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.039392,-76.133207&daddr=43.046492,-76.137756"
"Route 230 Inbound  S 988625989 3","4","720","Archibold Theater Irving Ave.","Downtown Fayette & Salina Sts.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046492,-76.137756&daddr=43.04869,-76.152224"
"Route 330 Inbound  S 1085111323 5","0","721","Wegmans Plaza Park-n-Ride","East Genesee St. & Jamesville Rd.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.030619,-76.051038&daddr=43.035234,-76.067665"
"Route 330 Inbound  S 1085111323 5","1","722","East Genesee St. & Jamesville Rd.","Genesee St. & Wescott St.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.035234,-76.067665&daddr=43.045537,-76.119676"
"Route 330 Inbound  S 1085111323 5","2","723","Genesee St. & Wescott St.","Westcott St. & Euclid Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.045537,-76.119676&daddr=43.036818,-76.118941"
"Route 330 Inbound  S 1085111323 5","3","724","Westcott St. & Euclid Ave.","Bird Library University Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.036818,-76.118941&daddr=43.039392,-76.133207"
"Route 330 Inbound  S 1085111323 5","4","725","Bird Library University Place","Archibold Theater Irving Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.039392,-76.133207&daddr=43.046492,-76.137756"
"Route 330 Inbound  S 1085111323 5","5","726","Archibold Theater Irving Ave.","Downtown Fayette & Salina Sts.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046492,-76.137756&daddr=43.04869,-76.152224"
"Route 330 Inbound  S 1085111323 5","6","727","Downtown Fayette & Salina Sts.","Fairmont Fair","http://maps.google.com/maps?f=d&source=s_d&saddr=43.04869,-76.152224&daddr=43.047035,-76.238798"
"Route 330 Inbound  S 1085111323 5","7","728","Fairmont Fair","Camilius Commons","http://maps.google.com/maps?f=d&source=s_d&saddr=43.047035,-76.238798&daddr=43.038943,-76.309099"
"Route 230 Inbound  S 1036530306 5","0","729","Menorah Park","Genesee St. & Wescott St.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.038365,-76.078724&daddr=43.045537,-76.119676"
"Route 230 Inbound  S 1036530306 5","1","730","Genesee St. & Wescott St.","Westcott St. & Euclid Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.045537,-76.119676&daddr=43.036818,-76.118941"
"Route 230 Inbound  S 1036530306 5","2","731","Westcott St. & Euclid Ave.","Bird Library University Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.036818,-76.118941&daddr=43.039392,-76.133207"
"Route 230 Inbound  S 1036530306 5","3","732","Bird Library University Place","Archibold Theater Irving Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.039392,-76.133207&daddr=43.046492,-76.137756"
"Route 230 Inbound  S 1036530306 5","4","733","Archibold Theater Irving Ave.","Downtown Fayette & Salina Sts.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046492,-76.137756&daddr=43.04869,-76.152224"
"Route 230 Inbound  S 1036530306 5","5","734","Downtown Fayette & Salina Sts.","Fairmont Fair","http://maps.google.com/maps?f=d&source=s_d&saddr=43.04869,-76.152224&daddr=43.047035,-76.238798"
"Route 230 Inbound  S 1036530306 5","6","735","Fairmont Fair","Camilius Commons","http://maps.google.com/maps?f=d&source=s_d&saddr=43.047035,-76.238798&daddr=43.038943,-76.309099"
"Route 330 Inbound  S 1085111323 6","0","736","Wegmans Plaza Park-n-Ride","East Genesee St. & Jamesville Rd.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.030619,-76.051038&daddr=43.035234,-76.067665"
"Route 330 Inbound  S 1085111323 6","1","737","East Genesee St. & Jamesville Rd.","Genesee St. & Wescott St.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.035234,-76.067665&daddr=43.045537,-76.119676"
"Route 330 Inbound  S 1085111323 6","2","738","Genesee St. & Wescott St.","Westcott St. & Euclid Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.045537,-76.119676&daddr=43.036818,-76.118941"
"Route 330 Inbound  S 1085111323 6","3","739","Westcott St. & Euclid Ave.","Bird Library University Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.036818,-76.118941&daddr=43.039392,-76.133207"
"Route 330 Inbound  S 1085111323 6","4","740","Bird Library University Place","Archibold Theater Irving Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.039392,-76.133207&daddr=43.046492,-76.137756"
"Route 330 Inbound  S 1085111323 6","5","741","Archibold Theater Irving Ave.","Downtown Fayette & Salina Sts.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046492,-76.137756&daddr=43.04869,-76.152224"
"Route 530 Inbound  S 1182273357 17","0","742","Shoppingtown Mall","East Genesee St. & Jamesville Rd.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.042905,-76.064111&daddr=43.035234,-76.067665"
"Route 530 Inbound  S 1182273357 17","1","743","East Genesee St. & Jamesville Rd.","Genesee St. & Wescott St.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.035234,-76.067665&daddr=43.045537,-76.119676"
"Route 530 Inbound  S 1182273357 17","2","744","Genesee St. & Wescott St.","Westcott St. & Euclid Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.045537,-76.119676&daddr=43.036818,-76.118941"
"Route 530 Inbound  S 1182273357 17","3","745","Westcott St. & Euclid Ave.","Bird Library University Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.036818,-76.118941&daddr=43.039392,-76.133207"
"Route 530 Inbound  S 1182273357 17","4","746","Bird Library University Place","Archibold Theater Irving Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.039392,-76.133207&daddr=43.046492,-76.137756"
"Route 530 Inbound  S 1182273357 17","5","747","Archibold Theater Irving Ave.","Downtown Fayette & Salina Sts.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046492,-76.137756&daddr=43.04869,-76.152224"
"Route 530 Inbound  S 1182273357 18","0","748","Shoppingtown Mall","East Genesee St. & Jamesville Rd.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.042905,-76.064111&daddr=43.035234,-76.067665"
"Route 530 Inbound  S 1182273357 18","1","749","East Genesee St. & Jamesville Rd.","Genesee St. & Wescott St.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.035234,-76.067665&daddr=43.045537,-76.119676"
"Route 530 Inbound  S 1182273357 18","2","750","Genesee St. & Wescott St.","Westcott St. & Euclid Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.045537,-76.119676&daddr=43.036818,-76.118941"
"Route 530 Inbound  S 1182273357 18","3","751","Westcott St. & Euclid Ave.","Bird Library University Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.036818,-76.118941&daddr=43.039392,-76.133207"
"Route 530 Inbound  S 1182273357 18","4","752","Bird Library University Place","Archibold Theater Irving Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.039392,-76.133207&daddr=43.046492,-76.137756"
"Route 530 Inbound  S 1182273357 18","5","753","Archibold Theater Irving Ave.","Downtown Fayette & Salina Sts.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046492,-76.137756&daddr=43.04869,-76.152224"
"Route 530 Inbound  S 1182273357 19","0","754","Shoppingtown Mall","East Genesee St. & Jamesville Rd.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.042905,-76.064111&daddr=43.035234,-76.067665"
"Route 530 Inbound  S 1182273357 19","1","755","East Genesee St. & Jamesville Rd.","Genesee St. & Wescott St.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.035234,-76.067665&daddr=43.045537,-76.119676"
"Route 530 Inbound  S 1182273357 19","2","756","Genesee St. & Wescott St.","Westcott St. & Euclid Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.045537,-76.119676&daddr=43.036818,-76.118941"
"Route 530 Inbound  S 1182273357 19","3","757","Westcott St. & Euclid Ave.","Bird Library University Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.036818,-76.118941&daddr=43.039392,-76.133207"
"Route 530 Inbound  S 1182273357 19","4","758","Bird Library University Place","Archibold Theater Irving Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.039392,-76.133207&daddr=43.046492,-76.137756"
"Route 530 Inbound  S 1182273357 19","5","759","Archibold Theater Irving Ave.","Downtown Fayette & Salina Sts.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046492,-76.137756&daddr=43.04869,-76.152224"
"Route 530 Inbound  S 1182273357 20","0","760","Shoppingtown Mall","East Genesee St. & Jamesville Rd.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.042905,-76.064111&daddr=43.035234,-76.067665"
"Route 530 Inbound  S 1182273357 20","1","761","East Genesee St. & Jamesville Rd.","Genesee St. & Wescott St.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.035234,-76.067665&daddr=43.045537,-76.119676"
"Route 530 Inbound  S 1182273357 20","2","762","Genesee St. & Wescott St.","Westcott St. & Euclid Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.045537,-76.119676&daddr=43.036818,-76.118941"
"Route 530 Inbound  S 1182273357 20","3","763","Westcott St. & Euclid Ave.","Bird Library University Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.036818,-76.118941&daddr=43.039392,-76.133207"
"Route 530 Inbound  S 1182273357 20","4","764","Bird Library University Place","Archibold Theater Irving Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.039392,-76.133207&daddr=43.046492,-76.137756"
"Route 530 Inbound  S 1182273357 20","5","765","Archibold Theater Irving Ave.","Downtown Fayette & Salina Sts.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046492,-76.137756&daddr=43.04869,-76.152224"
"Route 530 Inbound  S 1182273357 21","0","766","Shoppingtown Mall","East Genesee St. & Jamesville Rd.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.042905,-76.064111&daddr=43.035234,-76.067665"
"Route 530 Inbound  S 1182273357 21","1","767","East Genesee St. & Jamesville Rd.","Genesee St. & Wescott St.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.035234,-76.067665&daddr=43.045537,-76.119676"
"Route 530 Inbound  S 1182273357 21","2","768","Genesee St. & Wescott St.","Westcott St. & Euclid Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.045537,-76.119676&daddr=43.036818,-76.118941"
"Route 530 Inbound  S 1182273357 21","3","769","Westcott St. & Euclid Ave.","Bird Library University Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.036818,-76.118941&daddr=43.039392,-76.133207"
"Route 530 Inbound  S 1182273357 21","4","770","Bird Library University Place","Archibold Theater Irving Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.039392,-76.133207&daddr=43.046492,-76.137756"
"Route 530 Inbound  S 1182273357 21","5","771","Archibold Theater Irving Ave.","Downtown Fayette & Salina Sts.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046492,-76.137756&daddr=43.04869,-76.152224"
"Route 530 Inbound  S 1182273357 22","0","772","Shoppingtown Mall","East Genesee St. & Jamesville Rd.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.042905,-76.064111&daddr=43.035234,-76.067665"
"Route 530 Inbound  S 1182273357 22","1","773","East Genesee St. & Jamesville Rd.","Genesee St. & Wescott St.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.035234,-76.067665&daddr=43.045537,-76.119676"
"Route 530 Inbound  S 1182273357 22","2","774","Genesee St. & Wescott St.","Westcott St. & Euclid Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.045537,-76.119676&daddr=43.036818,-76.118941"
"Route 530 Inbound  S 1182273357 22","3","775","Westcott St. & Euclid Ave.","Bird Library University Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.036818,-76.118941&daddr=43.039392,-76.133207"
"Route 530 Inbound  S 1182273357 22","4","776","Bird Library University Place","Archibold Theater Irving Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.039392,-76.133207&daddr=43.046492,-76.137756"
"Route 530 Inbound  S 1182273357 22","5","777","Archibold Theater Irving Ave.","Downtown Fayette & Salina Sts.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046492,-76.137756&daddr=43.04869,-76.152224"
"Route 530 Inbound  S 1182273357 23","0","778","Shoppingtown Mall","East Genesee St. & Jamesville Rd.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.042905,-76.064111&daddr=43.035234,-76.067665"
"Route 530 Inbound  S 1182273357 23","1","779","East Genesee St. & Jamesville Rd.","Genesee St. & Wescott St.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.035234,-76.067665&daddr=43.045537,-76.119676"
"Route 530 Inbound  S 1182273357 23","2","780","Genesee St. & Wescott St.","Westcott St. & Euclid Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.045537,-76.119676&daddr=43.036818,-76.118941"
"Route 530 Inbound  S 1182273357 23","3","781","Westcott St. & Euclid Ave.","Bird Library University Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.036818,-76.118941&daddr=43.039392,-76.133207"
"Route 530 Inbound  S 1182273357 23","4","782","Bird Library University Place","Archibold Theater Irving Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.039392,-76.133207&daddr=43.046492,-76.137756"
"Route 530 Inbound  S 1182273357 23","5","783","Archibold Theater Irving Ave.","Downtown Fayette & Salina Sts.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046492,-76.137756&daddr=43.04869,-76.152224"
"Route 530 Inbound  S 1182273357 24","0","784","Shoppingtown Mall","East Genesee St. & Jamesville Rd.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.042905,-76.064111&daddr=43.035234,-76.067665"
"Route 530 Inbound  S 1182273357 24","1","785","East Genesee St. & Jamesville Rd.","Genesee St. & Wescott St.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.035234,-76.067665&daddr=43.045537,-76.119676"
"Route 530 Inbound  S 1182273357 24","2","786","Genesee St. & Wescott St.","Westcott St. & Euclid Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.045537,-76.119676&daddr=43.036818,-76.118941"
"Route 530 Inbound  S 1182273357 24","3","787","Westcott St. & Euclid Ave.","Bird Library University Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.036818,-76.118941&daddr=43.039392,-76.133207"
"Route 530 Inbound  S 1182273357 24","4","788","Bird Library University Place","Archibold Theater Irving Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.039392,-76.133207&daddr=43.046492,-76.137756"
"Route 530 Inbound  S 1182273357 24","5","789","Archibold Theater Irving Ave.","Downtown Fayette & Salina Sts.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046492,-76.137756&daddr=43.04869,-76.152224"
"Route 530 Inbound  S 1182273357 24","6","790","Downtown Fayette & Salina Sts.","Fairmont Fair","http://maps.google.com/maps?f=d&source=s_d&saddr=43.04869,-76.152224&daddr=43.047035,-76.238798"
"Route 530 Inbound  S 1182273357 24","7","791","Fairmont Fair","Camilius Commons","http://maps.google.com/maps?f=d&source=s_d&saddr=43.047035,-76.238798&daddr=43.038943,-76.309099"
"Route 230 Inbound  S 1036530306 6","0","792","Menorah Park","Genesee St. & Wescott St.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.038365,-76.078724&daddr=43.045537,-76.119676"
"Route 230 Inbound  S 1036530306 6","1","793","Genesee St. & Wescott St.","Westcott St. & Euclid Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.045537,-76.119676&daddr=43.036818,-76.118941"
"Route 230 Inbound  S 1036530306 6","2","794","Westcott St. & Euclid Ave.","Bird Library University Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.036818,-76.118941&daddr=43.039392,-76.133207"
"Route 230 Inbound  S 1036530306 6","3","795","Bird Library University Place","Archibold Theater Irving Ave.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.039392,-76.133207&daddr=43.046492,-76.137756"
"Route 230 Inbound  S 1036530306 6","4","796","Archibold Theater Irving Ave.","Downtown Fayette & Salina Sts.","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046492,-76.137756&daddr=43.04869,-76.152224"
